>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7fe5f0a16970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
2080000,-205351.12202394241,419.0588322580358,652
2090000,-202495.74519288773,429.7507651643994,652
2100000,-202888.77363527054,421.21967661142054,652
2110000,-201743.62251222366,425.0285027957249,652
2120000,-202993.78620851273,424.30691130873305,652
2130000,-206223.89637696976,417.3682084438645,652
2140000,-207985.51106202835,395.49092575888164,652
2150000,-210931.8313134932,388.50425995984654,652
2160000,-214450.57429445023,372.3540451923479,652
2170000,-216510.11094606156,359.5927817111145,652
2180000,-225075.6198266768,329.6062260714102,652
2190000,-225587.031630876,332.164043661355,652
2200000,-225063.43708741898,331.85636796629404,652
2210000,-227484.00935304398,325.9656921177896,652
2220000,-230884.14387452835,303.98905589331093,652
2230000,-231673.31587159866,307.5627464456324,652
2240000,-232389.20149171585,307.6647763196037,652
2250000,-231551.94734132523,308.00113547009335,652
2260000,-234557.5711206221,305.20197170248775,652
2270000,-237586.1594384932,291.48614788463937,652
2280000,-237806.88239991898,290.20700224500496,653
2290000,-240914.35786378616,279.07584275522294,653
2300000,-241002.47972047562,280.21332294063745,653
2310000,-244511.29646241898,276.2458633066309,653
2320000,-243709.71089112991,271.0686213699376,653
2330000,-244005.41413820023,270.2284649082746,653
2340000,-243886.21638429398,272.14000232820905,653
2350000,-244096.6149438643,271.8636736103697,654
2360000,-244238.4344018721,271.3830107184658,654
2370000,-244640.60163820023,277.05697683038255,654
2380000,-243994.53187501663,273.48472245900393,654
2390000,-243824.44392335648,271.0987638909642,654
2400000,-244613.06208741898,276.9822946532691,654
2410000,-241075.6067041182,281.6534871371741,655
2420000,-240763.9588159346,282.52811288779606,655
2430000,-240648.80433595413,284.5894122935967,655
2440000,-241625.68366945023,281.5895567944198,655
2450000,-241776.40071046585,280.7640013197813,655
2460000,-241511.6286157393,283.31004190873466,655
2470000,-241059.06281984085,279.30672372336676,655
2480000,-241422.80989015335,284.97312767562175,655
2490000,-237901.9206079268,293.68103690319276,656
2500000,-237503.90583741898,290.53650623159837,656
2510000,-236059.46107423538,298.61964557726503,656
2520000,-235398.90571534866,302.33523217784335,656
2530000,-235357.10328614945,298.4275579659162,656
2540000,-231502.91773927445,310.5430771046696,656
2550000,-231467.46247804398,313.25168003187616,656
2560000,-232520.74568116898,309.6647460818174,656
2570000,-234058.62531984085,294.61540619341133,656
2580000,-234766.85493409866,299.70784099595727,656
2590000,-234466.33442628616,299.52212093890716,657
2600000,-238531.57716310257,293.0437462826904,657
2610000,-237630.92402589554,287.1180656818415,657
2620000,-237711.0686181807,285.9026120384524,657
2630000,-233091.4879907393,305.62295123072846,657
2640000,-227966.06159913773,319.38646052777466,657
2650000,-229228.3578332686,319.73652351140544,657
2660000,-229489.95570314163,316.4658369056682,657
2670000,-228706.48255861038,319.27420201573966,657
2680000,-228065.3142846846,321.759911729698,657
2690000,-226539.5242456221,334.02550900716574,657
2700000,-225836.77821290726,327.37014621572996,657
2710000,-223501.07063234085,339.3527246943842,657
2720000,-225415.31111085648,332.6693336222213,657
2730000,-228471.21058595413,320.9169399551313,658
2740000,-232099.2337793135,309.7410615013245,658
2750000,-232453.05903566116,311.8415747141479,658
2760000,-231473.7595971846,311.0424852821444,658
2770000,-232151.63777101273,310.9692565403206,658
2780000,-231145.43025148148,308.1469942121408,658
2790000,-228705.75306642288,321.83916747266767,658
2800000,-229400.19331300491,318.567959552024,658
2810000,-228437.3904565596,318.46593969283373,658
2820000,-231063.74568116898,312.06000929427387,658
2830000,-231515.48145997757,310.20355482105356,658
2840000,-234469.84626710648,301.58056082716763,658
2850000,-235257.67298829788,299.9724706488583,658
2860000,-237959.59602296585,290.5861848689064,658
2870000,-237673.07606446976,291.2604803608488,658
2880000,-238317.96980226273,286.03150695541063,659
2890000,-241267.71070802445,280.5644030992317,659
2900000,-240513.7497094893,283.69741523311313,659
2910000,-243714.55567872757,265.93108417588894,659
2920000,-243615.017959001,276.3968160291463,659
2930000,-244103.2731164717,271.23293965709325,659
2940000,-243834.2473291182,272.60841672892985,659
2950000,-244228.02931154007,274.73550279753084,659
2960000,-244800.16163575882,274.36977601255944,659
2970000,-244403.91566407913,270.33214474212406,660
2980000,-244259.30488527054,274.37884776812047,660
2990000,-244270.57960450882,270.05393579317854,660
3000000,-241109.45063722366,279.9852028186922,660
3010000,-241430.8426049971,280.7718267450952,660
3020000,-240949.79206788773,281.767710340261,660
3030000,-241621.36726320023,279.7657326802002,660
3040000,-241222.57282960648,283.61727182786257,660
3050000,-237199.94001710648,292.14457229623633,660
3060000,-237330.1567834639,288.9990393737552,660
3070000,-238379.15089357132,291.0156311378679,660
3080000,-237642.16303956741,292.97968755484754,660
3090000,-235701.5680688643,301.7974713098124,661
3100000,-234931.20259034866,303.3012555677708,661
3110000,-232151.55030763382,305.4529264571919,661
3120000,-231465.4518579268,309.02949327051755,661
3130000,-231346.81867921585,303.95703743262186,661
3140000,-228650.73841798538,311.944255810138,661
3150000,-222560.27986085648,341.34233363249444,661
3160000,-223160.56867921585,336.25218450302737,661
3170000,-225750.8841699385,331.76438727994645,661
3180000,-225888.6732324385,329.8504511577235,661
3190000,-225861.82258546585,329.26115472874795,661
3200000,-223757.23011720413,335.72883669561077,661
3210000,-223897.98432862991,340.0028492649341,661
3220000,-222796.51960695023,339.590904689028,661
3230000,-217882.46791017288,361.4466195409976,661
3240000,-214116.60688722366,373.82928778701375,661
3250000,-211330.469130876,391.6492477701431,661
3260000,-207412.87995851273,396.3101234379708,661
3270000,-205145.0719751143,411.7842941565906,661
3280000,-200007.4020532393,438.98419790376386,661
3290000,-197374.25483644241,457.54138688616587,661
3300000,-197138.0903772139,455.7770676638432,661
3310000,-193846.60356080765,473.66407990788264,660
3320000,-191961.65327394241,488.9135310469948,660
3330000,-196936.51753175491,454.68638632898035,660
3340000,-197055.2494043135,453.79399321314776,660
3350000,-199379.04402101273,439.45627775912027,660
3360000,-197044.92719972366,457.45153744321647,660
3370000,-192299.60444581741,479.8912583777508,660
3380000,-193116.40656984085,481.3534517561762,660
3390000,-190891.37153566116,483.8309537018208,660
3400000,-191687.33802736038,483.3803022355151,660
3410000,-188246.19154298538,499.19249967004146,660
3420000,-190619.9558862471,483.0610186866654,660
3430000,-194583.0990136885,465.7407165208116,659
3440000,-194352.02052247757,470.277866260353,659
3450000,-194529.1735376143,469.82797243856766,659
3460000,-193192.3522485518,470.7020224095079,659
3470000,-189668.86793458695,494.2477130978809,659
3480000,-188683.6374048018,500.00654349993044,659
3490000,-190375.98493898148,498.89325314294655,659
3500000,-191703.82832277054,490.4449512566326,659
3510000,-194106.6656945967,467.8742110167492,659
3520000,-197516.01863038773,457.70875841800654,659
3530000,-200363.63667237991,449.27761518934767,659
3540000,-203085.20222413773,429.7435334117987,659
3550000,-202011.98512208695,427.07244168859523,658
3560000,-205652.8874048018,408.9143505197067,658
3570000,-208480.76820314163,401.07597461821,658
3580000,-212589.8200219893,385.86120327935106,658
3590000,-210644.51765382523,384.21063720577075,658
