>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f0ac8fa2970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
2550000,-205694.51618898148,415.48876644146344,647
2560000,-200642.66889894241,441.1830960541276,647
2570000,-196986.2176049971,455.8824185807755,647
2580000,-204541.8689721846,416.20174409979995,647
2590000,-201893.9651025557,420.7970689697665,647
2600000,-208316.21223390335,399.32536947168245,647
2610000,-210789.65882814163,389.914783806177,647
2620000,-211101.83015382523,388.23511323154185,647
2630000,-215660.23054445023,361.71721099514133,647
2640000,-217934.38441407913,356.887217043005,647
2650000,-214569.69624269241,374.54808516446644,647
2660000,-213044.84669435257,374.8038207841719,647
2670000,-216998.9754174971,358.8363415468674,647
2680000,-220229.82716310257,354.34365455323723,647
2690000,-225742.9817041182,327.9263755755427,647
2700000,-224996.0935815596,331.4404022149149,647
2710000,-222342.70118654007,340.0448859505332,647
2720000,-225334.7332299971,329.1680724009271,647
2730000,-228494.24757325882,316.9371992085665,647
2740000,-229710.90254152054,318.30873717630067,647
2750000,-229296.26069581741,323.23583186154843,647
2760000,-224954.72480714554,326.7072034457271,647
2770000,-223119.88691652054,342.8655397570582,647
2780000,-222879.55952394241,338.6237758727903,647
2790000,-219059.46290529007,357.26229398047536,647
2800000,-212034.37629640335,389.5909554340041,647
2810000,-206023.96247804398,408.34701326935624,647
2820000,-206367.508193376,415.6704548061457,647
2830000,-202345.16517579788,428.86507285917094,647
2840000,-200414.81086671585,433.6338203425702,647
2850000,-203126.70442140335,424.55664867696936,647
2860000,-205761.23548829788,417.7485146313997,647
2870000,-196504.8307641768,452.5134160904256,647
2880000,-193530.3381494307,467.4837678485768,647
2890000,-187202.52571046585,499.4629160433766,647
2900000,-193836.29804933304,473.5256976081741,647
2910000,-198678.89375245804,458.3156545023384,647
2920000,-191786.8147119307,482.7121153378711,647
2930000,-187959.64753663773,501.24016252932313,647
2940000,-191076.8825219893,487.1148263024316,647
2950000,-188246.61329591507,490.37883674679983,647
2960000,-193971.17005861038,471.31641500224697,647
2970000,-193461.9323266768,477.30361721170345,647
2980000,-199512.24055421585,443.85932165298584,646
2990000,-200830.33735597366,432.95004075581693,646
