>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f063ae36970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
4570000,-223509.52320802445,340.96662059370294,657
4580000,-223727.98738038773,342.53842450273777,657
4590000,-219984.69288575882,351.6884793362879,657
4600000,-222779.92091310257,341.0755805782602,657
4610000,-219881.15827882523,349.7961365309194,657
4620000,-218215.81684816116,367.7087317450005,657
4630000,-213542.32917726273,377.2340748394694,657
4640000,-214501.82966554398,380.13563010585585,657
4650000,-213115.5270532393,378.2227842802846,657
4660000,-217378.2951806807,368.2155627053215,657
4670000,-217433.6813501143,366.42461570036977,657
4680000,-217388.60176027054,365.1522924950463,657
4690000,-214455.14961183304,373.8275339806436,657
4700000,-213811.1696313643,375.22040635124216,657
4710000,-211402.89546144241,383.45664765526874,657
4720000,-206111.05097902054,413.2937292272317,657
4730000,-207891.8239282393,404.3783967887213,657
4740000,-197529.2947534346,450.69846212328287,657
4750000,-198585.62199342484,458.46923695816577,657
4760000,-192733.42683351273,487.6303189638543,657
4770000,-191580.62910402054,484.2083888152057,657
4780000,-188412.83332765335,499.73138125877796,657
4790000,-192065.81520021195,483.9651938510299,657
4800000,-188155.69428956741,502.743185262333,657
4810000,-191321.62361085648,475.93549566859366,657
4820000,-191909.96693361038,492.00439069946486,656
4830000,-197847.49781739945,451.45610651687724,656
4840000,-197009.57520997757,457.98523809720325,656
4850000,-194118.83308351273,466.3445952876878,656
4860000,-196420.72419679398,456.8878117756257,656
4870000,-197613.45497071976,459.05555522927875,656
4880000,-202279.64430177445,430.3981844074138,656
4890000,-205121.15992677445,413.2492556866189,656
4900000,-199904.715224626,435.33512629227056,656
4910000,-197013.3191674971,461.83507623389164,656
4920000,-191680.8084253096,486.23635257831313,656
4930000,-188436.35957277054,505.6022924735589,656
4940000,-188259.33778321976,498.784214989116,656
4950000,-189230.28468263382,504.0621477862089,656
4960000,-191969.14845216507,483.8375339591517,656
4970000,-195497.3766626143,474.521843548606,656
4980000,-191053.9939721846,476.65757778410017,656
4990000,-191783.76667726273,479.70204426861375,656
5000000,-189413.99781739945,501.23691173760534,656
5010000,-193809.09577882523,467.6680275847862,655
5020000,-191055.13764894241,480.7543597024933,655
5030000,-194597.0892480635,468.07332007632834,655
5040000,-197537.73426759476,455.47295945662296,655
5050000,-202308.40541017288,434.6303801143594,655
5060000,-202639.5359643721,428.4474066998233,655
5070000,-199882.20716798538,439.82999403116594,655
5080000,-200264.7513574385,437.5480992742125,655
5090000,-201082.66902101273,428.1886897313952,655
5100000,-200105.4388574385,439.67369130833697,655
5110000,-196485.25208986038,453.10119987322355,655
5120000,-200360.9196008467,439.3788879071439,655
5130000,-203631.22364747757,423.159014266173,655
5140000,-202066.17805421585,430.1870182976421,655
5150000,-196370.54414308304,458.2353896885123,655
5160000,-196811.22621095413,453.69072485152867,655
5170000,-202729.61347902054,430.6224464443539,655
5180000,-208154.3147119307,402.9952782885149,655
5190000,-206396.5417016768,413.4991199307928,655
5200000,-208651.68269288773,401.8757917316654,655
5210000,-211398.58100831741,388.469645692483,655
5220000,-214245.78156984085,373.6189491454277,655
5230000,-217017.41703737015,360.98221775070914,655
5240000,-217464.62214601273,363.7597715373419,655
5250000,-214618.89503419632,372.8589439579872,655
5260000,-217157.4494775557,360.73215779293537,655
5270000,-217092.4372094893,360.90657318520925,655
5280000,-217588.87544191116,363.7975715405733,655
5290000,-216586.56089723343,363.9241887588531,655
5300000,-214484.764052751,377.5388153517508,655
5310000,-214289.03523195023,372.5944525089719,655
5320000,-212099.2330774092,386.0778813363235,655
5330000,-206879.06941163773,414.229115662014,655
5340000,-206227.58802736038,411.3842175304121,654
