>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f0d40cc6970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
2840000,-202804.54841554398,434.85248093590315,553
2850000,-203747.27265870804,414.94372973503505,553
2860000,-207939.28633058304,397.2506418390746,553
2870000,-209177.12562501663,400.7619014876811,553
2880000,-214312.06965577835,373.6794518018608,553
2890000,-216677.68031251663,361.0315593453908,553
2900000,-212810.03602540726,384.3467063159429,553
2910000,-211104.8562768721,390.00086602124844,553
2920000,-211890.94624269241,390.301330706285,553
2930000,-209149.76808107132,400.0250409810267,553
2940000,-208865.26765382523,402.14237636194025,553
2950000,-205081.94337404007,412.5607657596496,553
2960000,-209194.91206300491,403.58081299735954,553
2970000,-203077.31355226273,426.07906532388904,553
2980000,-205778.76597535843,407.7861240728598,553
2990000,-210366.19563234085,388.6513369700769,553
3000000,-208735.15840089554,402.1010269179663,553
3010000,-210701.9176782393,381.5692485118249,553
3020000,-214093.15962159866,372.7039241557707,553
3030000,-214082.33738649124,369.90064242454565,553
3040000,-215659.4953759932,365.8666395798618,553
3050000,-217534.97071779007,363.6897186519077,553
3060000,-217248.80250489945,368.0470625906283,553
3070000,-219724.67286622757,348.8052244544407,553
3080000,-219723.75935304398,350.8545261995587,553
3090000,-219689.49250734085,351.88316484079496,553
3100000,-220849.34187257523,353.8646771781963,553
3110000,-223383.35157716507,342.3996813511636,553
3120000,-219935.45161378616,347.554756106191,553
3130000,-216775.61250245804,361.94973247968,553
3140000,-215060.92976320023,374.69235755619684,553
3150000,-217297.21693361038,364.5426368390533,553
3160000,-211036.96052491898,388.7567392112025,553
3170000,-205423.21382081741,413.75420389192203,553
3180000,-202721.2566674971,431.3504209636067,553
3190000,-194268.4206079268,474.34877837088527,553
3200000,-194384.4277185225,465.60779322931484,553
3210000,-188756.41828859085,504.9819437343952,553
3220000,-188511.96980226273,502.4134616814103,553
3230000,-194578.57234132523,468.838463246899,553
3240000,-196593.10694825882,456.5120818354742,553
3250000,-199597.9674829268,441.39632929096706,553
3260000,-202942.25111329788,429.8793107506535,553
3270000,-206056.40473878616,416.6630860192808,553
3280000,-206363.92036378616,413.50976755980065,553
3290000,-202447.20313966507,423.58570439276195,553
3300000,-203231.02973878616,423.96070545855787,553
3310000,-198061.2231897139,460.5837648384402,553
3320000,-202437.62458741898,430.41357916247784,553
3330000,-199705.49000489945,443.15872006172003,553
3340000,-196879.2729944014,454.15427279755147,553
3350000,-190757.15718019241,478.11006557636625,553
3360000,-194447.60255372757,480.46144967736035,553
3370000,-193035.4817041182,484.04759022511894,553
3380000,-192207.8861230635,483.31861788118977,553
3390000,-188621.82636964554,498.8795492130394,552
3400000,-189170.32569825882,501.71236662690944,552
3410000,-189170.42564332718,498.38457942896395,552
3420000,-191100.4797509932,481.4806870849277,552
3430000,-194082.0856469893,465.1962238969202,552
3440000,-200115.56343019241,439.3139278499958,552
3450000,-200631.20539796585,432.9046901966279,552
3460000,-197255.65040529007,452.709858871687,552
3470000,-197536.70454347366,451.12099261062866,552
3480000,-194513.47425782913,469.90121069662376,552
3490000,-197438.72895753616,456.8004289864299,552
3500000,-197671.82038820023,457.87827633628564,552
3510000,-199846.07051027054,444.82228352087736,552
3520000,-202541.58705079788,430.7490800447989,552
3530000,-200534.42887819046,447.58599025373263,552
3540000,-201618.09565675491,423.808520007445,552
3550000,-210975.346084001,389.5284126933646,552
3560000,-210991.2477563643,395.18357330590885,552
3570000,-210931.24110353226,389.5683525120626,552
3580000,-209065.9660791182,392.75493664761143,552
3590000,-206079.70246827835,414.24446355893355,552
3600000,-205465.1852563643,412.31997159368564,552
3610000,-210434.51887452835,389.11954697582456,552
3620000,-213668.88899171585,375.35686247619566,552
3630000,-214918.96241700882,375.84374464484387,551
3640000,-216599.65486085648,365.5559442756543,551
3650000,-216735.69331300491,368.11444553854176,551
3660000,-213626.16267335648,373.9591122989167,551
3670000,-211708.96589601273,393.4400221552526,551
3680000,-209078.34565675491,395.39726741944827,551
3690000,-211635.97517335648,388.330322498761,551
3700000,-213738.71839845413,378.4653183299836,551
3710000,-214372.29383790726,372.2753247254551,551
3720000,-216575.43489015335,361.5799462464953,551
3730000,-214079.10053956741,378.021341919028,551
3740000,-208772.49848878616,398.7004965926357,551
3750000,-208845.0794824385,393.31525779081744,551
3760000,-208101.37812745804,398.4475411773965,551
3770000,-207872.93727052445,399.0493347883729,551
3780000,-205443.29511964554,419.6592525099352,551
3790000,-200034.6516259932,443.29174824321194,551
3800000,-191883.3668969893,477.9168498192202,551
3810000,-191359.75874269241,483.22896718620905,551
3820000,-188558.3529199385,490.861606083503,551
3830000,-192265.15248048538,483.26339015797214,551
3840000,-191257.04450929398,480.3413214404103,551
3850000,-197439.16017091507,455.69267287112933,551
3860000,-197347.65534913773,461.6553259593756,551
3870000,-193685.74604737991,471.38697044146517,551
3880000,-189309.02595460648,494.98027320439627,551
3890000,-189641.5315088057,500.16951855454374,551
3900000,-197929.52143800491,448.20565081113796,551
3910000,-197260.79521119827,451.02543242126416,551
3920000,-194892.83357179398,474.724295579506,551
3930000,-195096.94673097366,466.4422525936693,551
3940000,-188021.11000001663,497.29537701163053,551
3950000,-189283.28962648148,503.03143189709664,550
3960000,-187154.88746583695,492.68105718830867,550
3970000,-191656.5719751143,484.34169634451274,550
3980000,-192127.47425782913,492.3708437801945,550
3990000,-191483.986709001,490.7955957463573,550
4000000,-193706.60340821976,466.8269284202175,550
4010000,-202191.7736963057,432.32734718266886,550
4020000,-198981.19114625687,438.5609393050624,550
4030000,-205407.82343995804,408.99538368061394,550
4040000,-202470.65058839554,425.869501266055,550
4050000,-208200.3752588057,397.8035100664364,550
4060000,-203413.70899904007,425.6419983154911,550
4070000,-203315.29249513382,430.4310339004824,550
4080000,-205213.9851831221,407.79814279859426,550
4090000,-208211.48060548538,397.5684288055804,550
4100000,-211704.88093507523,384.330292539662,550
4110000,-214351.40974366898,375.8637195103082,550
4120000,-211952.08991945023,378.6305697703335,550
4130000,-209245.89460695023,400.4043786186553,550
4140000,-211665.29603517288,389.20530817026514,550
4150000,-210881.7162011885,387.2230901146263,550
4160000,-216157.2340844893,364.3835104917038,550
4170000,-219947.1756128096,351.871249724004,550
4180000,-222883.53755128616,339.57958292162374,550
4190000,-221957.27192628616,338.45080016042203,550
4200000,-225933.45051515335,330.20967210644267,550
4210000,-225933.23548829788,328.38375603784664,550
4220000,-225302.70698487991,334.35780044143195,550
4230000,-225768.03816163773,332.1298907976177,550
4240000,-222698.70805299515,339.4253463294577,550
4250000,-219434.18025148148,350.9844979852836,550
4260000,-219612.88024842972,355.5016305851317,550
4270000,-220491.2068628096,349.9499228554448,550
4280000,-219726.967757585,357.52790951629856,550
4290000,-222421.05879152054,337.1588958328447,550
4300000,-222825.3724511885,341.09987868815415,550
4310000,-223299.22901857132,335.2226902124779,550
4320000,-220364.31117189163,352.7126335267546,550
4330000,-217475.6569360518,362.6320840123117,550
4340000,-216885.8064721846,364.12862770219414,550
4350000,-217078.35542237991,360.84501169195386,550
4360000,-217758.73326051468,363.42920256191655,550
4370000,-213597.91999757523,371.90745231167693,550
4380000,-215038.68324220413,373.022611395562,550
4390000,-209179.16401612991,393.4771977737695,550
4400000,-218985.18275392288,354.9307478197358,550
4410000,-219898.20152223343,351.56876849848334,550
4420000,-215756.9479516768,365.6391341499018,550
4430000,-208723.60676515335,403.05734151486405,550
4440000,-204903.38368165726,406.8416268778013,550
4450000,-206416.53266847366,409.39445777641447,550
4460000,-202515.33711183304,429.5910972293283,550
